    5.0000000000e+01	    1.6171489017e-02	    2.8752463030e-02
    5.0000000000e+02	    6.1442502373e-02	    2.6412005516e-02
    5.0000000000e+03	    1.4021867747e-02	    3.0625432229e-02
    5.0000000000e+04	    6.2010506810e-03	    3.1676953623e-02
