-1.9	-0.002140548264013766
-1.8	-0.002530761016438984
-1.7	-0.0030128182421919275
-1.6	-0.0036135389519015067
-1.5	-0.0043691745991516475
-1.4	-0.0053293026954595564
-1.3	-0.006562556023112759
-1.2	-0.008165131416252547
-1.1	-0.010273501513709194
-1.	-0.013083396411461501
-0.9	-0.01687764470762882
-0.8	-0.022064706998216662
-0.7	-0.02922251090379062
-0.6	-0.03910774218979522
-0.5	-0.052439073154601834
-0.4	0.17508155355370433
-0.3	0.1679563880319357
-0.2	0.1637408687821724
-0.1	0.16150792115013796
0.	0.16080839483300155
0.1	0.16150792115013796
0.2	0.1637408687821724
0.3	0.1679563880319357
0.4	0.17508155355370433
0.5	-0.052439073154601834
0.6	-0.03910774218979522
0.7	-0.02922251090379062
0.8	-0.022064706998216662
0.9	-0.01687764470762882
1.	-0.013083396411461501
1.1	-0.010273501513709194
1.2	-0.008165131416252547
1.3	-0.006562556023112759
1.4	-0.0053293026954595564
1.5	-0.0043691745991516475
1.6	-0.0036135389519015067
1.7	-0.0030128182421919275
1.8	-0.002530761016438984
1.9	-0.002140548264013766
2.	-0.0018221169444012023
