    1.6000000000e-03	    8.0904648684e+05
    8.0000000000e-03	    6.4723718947e+03
    4.0000000000e-02	    5.1778975158e+01
    2.0000000000e-01	    4.1423180126e-01
    1.0000000000e+00	    3.3138544101e-03
    5.0000000000e+00	    2.6510835281e-05
    2.5000000000e+01	    2.1208668225e-07
    1.2500000000e+02	    1.6966934580e-09
    6.2500000000e+02	    1.3573547664e-11
    3.1250000000e+03	    1.0858838131e-13
