    1.9531250000e-03	    6.3067955113e-08
    3.9062500000e-03	    2.5192031627e-07
    7.8125000000e-03	    1.0048804111e-06
    1.5625000000e-02	    3.9972924553e-06
    3.1250000000e-02	    1.5814128938e-05
    6.2500000000e-02	    6.1899196980e-05
    1.2500000000e-01	    2.3737775703e-04
    2.5000000000e-01	    8.7665928915e-04
    5.0000000000e-01	    3.0341746004e-03
    1.0000000000e+00	    9.4956981070e-03
    2.0000000000e+00	    2.6005195686e-02
    4.0000000000e+00	    6.0692998433e-02
    8.0000000000e+00	    1.2105762321e-01
    1.6000000000e+01	    2.0967618099e-01
    3.2000000000e+01	    3.2266882681e-01
    6.4000000000e+01	    4.5149701793e-01
    1.2800000000e+02	    5.8679002108e-01
    2.5600000000e+02	    7.1825890537e-01
    5.1200000000e+02	    8.4002396500e-01
    1.0240000000e+03	    9.4830701700e-01
