    1.9531250000e-03	    4.8794097000e-05
    3.9062500000e-03	    9.7520269000e-05
    7.8125000000e-03	    1.9476960000e-04
    1.5625000000e-02	    3.8846158000e-04
    3.1250000000e-02	    7.7266082000e-04
    6.2500000000e-02	    1.5286459000e-03
    1.2500000000e-01	    2.9934057000e-03
    2.5000000000e-01	    5.7513889000e-03
    5.0000000000e-01	    1.0691936000e-02
    1.0000000000e+00	    1.8873092000e-02
    2.0000000000e+00	    3.1029717000e-02
    4.0000000000e+00	    4.6930952000e-02
    8.0000000000e+00	    6.5215089000e-02
    1.6000000000e+01	    8.3954674000e-02
    3.2000000000e+01	    1.0143556000e-01
    6.4000000000e+01	    1.1659388000e-01
    1.2800000000e+02	    1.2903508000e-01
    2.5600000000e+02	    1.3883876000e-01
    5.1200000000e+02	    1.4633658000e-01
    1.0240000000e+03	    1.5194714000e-01
