    1.6000000000e-03	    7.1627505792e+05	    1.0569612211e+04
    8.0000000000e-03	    5.7489314560e+03	    9.0592521003e+01
    4.0000000000e-02	    4.7389477774e+01	    7.4738222326e-01
    2.0000000000e-01	    3.6361414360e-01	    5.5913052476e-03
    1.0000000000e+00	    2.8803076643e-03	    4.6217019109e-05
    5.0000000000e+00	    2.3092846556e-05	    3.4996369496e-07
    2.5000000000e+01	    1.8599252953e-07	    2.9756739183e-09
    1.2500000000e+02	    1.5099145249e-09	    2.3907232024e-11
    6.2500000000e+02	    1.1769013962e-11	    1.7396108803e-13
    3.1250000000e+03	    9.3900079713e-14	    1.4062719513e-15
