    3.8146973000e-06	    8.4066498948e-14	    1.1396030259e-15
    1.5258789000e-05	    1.3450529383e-12	    1.8233491423e-14
    6.1035156000e-05	    2.1520143763e-11	    2.9172589326e-13
    2.4414062000e-04	    3.4427729805e-10	    4.6669764064e-12
    9.7656250000e-04	    5.5055581269e-09	    7.4630823493e-11
    3.9062500000e-03	    8.7905157364e-08	    1.1914888016e-09
    1.5625000000e-02	    1.3948376450e-06	    1.8898828729e-08
    6.2500000000e-02	    2.1600731553e-05	    2.9223586628e-07
    2.5000000000e-01	    3.0599173678e-04	    4.1167244429e-06
    9.0005768000e-01	    2.9754231848e-03	    4.2666081890e-05
    4.0000000000e+00	    2.1223402143e-02	    2.7065095494e-04
    1.6000000000e+01	    7.3524787672e-02	    8.8346395718e-04
    6.4000000000e+01	    1.5866029968e-01	    1.7970055698e-03
    2.5600000000e+02	    2.5229224707e-01	    2.7158286341e-03
    1.0240000000e+03	    3.3203526087e-01	    3.4488746962e-03
    4.0960000000e+03	    3.8748266259e-01	    3.9425289625e-03
    1.6384000000e+04	    4.1984701145e-01	    4.2295996540e-03
    6.5536000000e+04	    4.3687581070e-01	    4.3812136579e-03
    2.6214400000e+05	    4.4551214469e-01	    4.4583499775e-03
    1.0485760000e+06	    4.4984601080e-01	    4.4971233493e-03
