    1.0000000000e+03	   -6.8998624163e-02
    2.0000000000e+03	   -1.2667900501e-02
    4.0000000000e+03	   -3.0558360424e-02
    8.0000000000e+03	   -2.4610293337e-02
    1.6000000000e+04	   -1.4471677044e-02
