# Data for Scalar_TM code: First function
# Col #1 chi 
# Col #2 Number of points per loop 
# Col #3 Total Number of trajectories 
# Col #4 Analytical efficiency 
# Col #5 Numerical efficiency 
# Col #6 Numerical efficiency error 

 0.19531250E-002	 0.12500000E+000	 0.10000000E+003	 0.10000000E+006	 0.21335734E-007	 0.22117498E-007	 0.10482594E-009
 0.19531250E-002	 0.50000000E+000	 0.10000000E+003	 0.10000000E+006	 0.21335734E-007	 0.22103708E-007	 0.10476701E-009
 0.19531250E-002	 0.20000000E+001	 0.10000000E+003	 0.10000000E+006	 0.21335734E-007	 0.21071702E-007	 0.99590682E-010
 0.19531250E-002	 0.80000000E+001	 0.10000000E+003	 0.10000000E+006	 0.21335734E-007	 0.20875584E-007	 0.98730193E-010
 0.19531250E-002	 0.32000000E+002	 0.10000000E+003	 0.10000000E+006	 0.21335734E-007	 0.20875587E-007	 0.98730192E-010
 0.39062500E-002	 0.12500000E+000	 0.10000000E+003	 0.10000000E+006	 0.85224023E-007	 0.87037656E-007	 0.41151122E-009
 0.39062500E-002	 0.50000000E+000	 0.10000000E+003	 0.10000000E+006	 0.85224023E-007	 0.86982619E-007	 0.41127835E-009
 0.39062500E-002	 0.20000000E+001	 0.10000000E+003	 0.10000000E+006	 0.85224023E-007	 0.82793508E-007	 0.39041939E-009
 0.39062500E-002	 0.80000000E+001	 0.10000000E+003	 0.10000000E+006	 0.85224023E-007	 0.81946660E-007	 0.38663911E-009
 0.39062500E-002	 0.32000000E+002	 0.10000000E+003	 0.10000000E+006	 0.85224023E-007	 0.81946660E-007	 0.38663911E-009
 0.78125000E-002	 0.12500000E+000	 0.10000000E+003	 0.10000000E+006	 0.33994857E-006	 0.34543798E-006	 0.16322472E-008
 0.78125000E-002	 0.50000000E+000	 0.10000000E+003	 0.10000000E+006	 0.33994857E-006	 0.34521880E-006	 0.16313194E-008
 0.78125000E-002	 0.20000000E+001	 0.10000000E+003	 0.10000000E+006	 0.33994857E-006	 0.32850349E-006	 0.15480891E-008
 0.78125000E-002	 0.80000000E+001	 0.10000000E+003	 0.10000000E+006	 0.33994857E-006	 0.32500824E-006	 0.15324818E-008
