 0.10000000E+001	 0.15178180E+000	 0.12370234E-001	             NaN
 0.10000000E+002	 0.15178180E+000	 0.93476965E-001	 0.49752180E-001
 0.10000000E+003	 0.15178180E+000	 0.15704076E+000	 0.27922884E-001
 0.10000000E+004	 0.15178180E+000	 0.14349772E+000	 0.98593747E-002
 0.10000000E+005	 0.15178180E+000	 0.14964250E+000	 0.33201242E-002
 0.10000000E+006	 0.15178180E+000	 0.15211646E+000	 0.11219232E-002
 0.10000000E+007	 0.15178180E+000	 0.15154073E+000	 0.34870609E-003
