    3.8146973000e-06	    3.7117325096e-06	    8.5997193427e-04
    1.5258789000e-05	    5.6858816962e-05	    8.6001576843e-04
    6.1035156000e-05	    6.6717143625e-05	    8.6001688114e-04
    2.4414062000e-04	    6.6066045695e-05	    8.5998673075e-04
    9.7656250000e-04	    6.6050544565e-05	    8.5986848402e-04
    3.9062500000e-03	    6.5914502348e-05	    8.5939654248e-04
    1.5625000000e-02	    6.5334646479e-05	    8.5752596177e-04
    6.2500000000e-02	    6.2996930813e-05	    8.5030784435e-04
    2.5000000000e-01	    5.4769379271e-05	    8.2502732514e-04
    1.0000000000e+00	    3.5818190257e-05	    7.5821730748e-04
    4.0000000000e+00	    3.9057379446e-05	    6.5363231924e-04
    1.6000000000e+01	    6.4522911494e-05	    5.5863067255e-04
    6.4000000000e+01	    4.6657680489e-05	    4.9647953220e-04
    2.5600000000e+02	    4.5520429598e-05	    4.6125517111e-04
    1.0240000000e+03	    6.0020873048e-05	    4.4247357996e-04
    4.0960000000e+03	    1.1754493265e-05	    4.3273770948e-04
    1.6384000000e+04	   -1.9199114409e-04	    4.2775992337e-04
    6.5536000000e+04	   -8.4520842161e-04	    4.2522552247e-04
    2.6214400000e+05	   -2.3718436449e-03	    4.2382438483e-04
    1.0485760000e+06	   -4.2076229211e-03	    4.2289525280e-04
