    2.0000000000e+01	    3.7955649773e-01	    1.6406753502e-04
    4.0000000000e+01	    2.7751980558e-01	    1.8151717780e-04
    8.0000000000e+01	    1.9708337658e-01	    1.9475117327e-04
    1.6000000000e+02	    1.3581366211e-01	    2.0458771454e-04
    3.2000000000e+02	    9.0190096336e-02	    2.1180026282e-04
    6.4000000000e+02	    5.6902852845e-02	    2.1704617171e-04
    1.2800000000e+03	    3.4021091373e-02	    2.2047891812e-04
    2.5600000000e+03	    1.8539998171e-02	    2.2293440614e-04
    5.1200000000e+03	    8.8132218976e-03	    2.2451777057e-04
    1.0240000000e+04	    3.9383355123e-03	    2.2538889889e-04
    2.0480000000e+04	    1.4069281397e-03	    2.2611771474e-04
    4.0960000000e+04	    6.3258911436e-04	    2.2634431678e-04
    8.1920000000e+04	    3.3400556874e-04	    2.2669097042e-04
