    1.6000000000e+01	    2.6456891223e-01	    3.4822742374e-04
    3.2000000000e+01	    1.4833205223e-01	    3.8410160955e-04
    6.4000000000e+01	    7.2495692781e-02	    4.0740262947e-04
    1.2800000000e+02	    3.0741722302e-02	    4.2230564839e-04
    2.5600000000e+02	    1.1384571885e-02	    4.3198132570e-04
    5.1200000000e+02	    4.9534022990e-03	    4.3787016429e-04
    1.0240000000e+03	    1.1951823185e-03	    4.4316459782e-04
    2.0480000000e+03	    3.1820828642e-04	    4.4657600679e-04
    4.0960000000e+03	    1.0003347791e-03	    4.4818955095e-04
    8.1920000000e+03	    3.7584601377e-04	    4.5057062951e-04
    1.6384000000e+04	    5.3923296033e-04	    4.5230008154e-04
    3.2768000000e+04	    2.5568736272e-04	    4.5227846739e-04
    6.5536000000e+04	    2.0437377490e-04	    4.5261066884e-04
