    1.0000000000e+01	    5.1119823312e-01	    4.4128133122e-05
    1.4000000000e+01	    4.5109804379e-01	    4.7575982912e-05
    2.0000000000e+01	    3.9190917592e-01	    5.0879718098e-05
    2.8000000000e+01	    3.4098050691e-01	    5.3631788125e-05
    4.0000000000e+01	    2.9232276704e-01	    5.6244917109e-05
    5.6000000000e+01	    2.5157227257e-01	    5.8380760686e-05
    8.0000000000e+01	    2.1338066192e-01	    6.0352820169e-05
    1.1200000000e+02	    1.8209675350e-01	    6.1952638024e-05
    1.6000000000e+02	    1.5333829370e-01	    6.3401055003e-05
    2.2600000000e+02	    1.2921430528e-01	    6.4613943758e-05
    3.2000000000e+02	    1.0829549360e-01	    6.5655018961e-05
    4.5200000000e+02	    9.0622320110e-02	    6.6535005072e-05
    6.4000000000e+02	    7.5349334343e-02	    6.7293654804e-05
    9.0400000000e+02	    6.2562728875e-02	    6.7917947104e-05
    1.2800000000e+03	    5.1693196577e-02	    6.8434060076e-05
    1.8100000000e+03	    4.2416440141e-02	    6.8897073657e-05
    2.5600000000e+03	    3.4658320625e-02	    6.9275433149e-05
    3.6200000000e+03	    2.8251843691e-02	    6.9587262297e-05
    5.1200000000e+03	    2.2808022173e-02	    6.9855216737e-05
    7.2400000000e+03	    1.8409596099e-02	    7.0062459891e-05
    1.0240000000e+04	    1.4637413927e-02	    7.0248248379e-05
    1.4480000000e+04	    1.1545868444e-02	    7.0394420148e-05
    2.0480000000e+04	    8.9849857737e-03	    7.0529400092e-05
    2.8962000000e+04	    6.9464071141e-03	    7.0629952202e-05
    4.0960000000e+04	    5.3143206517e-03	    7.0713719450e-05
    5.7926000000e+04	    4.0838807037e-03	    7.0782178627e-05
    8.1920000000e+04	    2.9730685442e-03	    7.0830692491e-05
