    1.6000000000e+01	    5.3106671941e-01	    1.3973479497e-04
    3.2000000000e+01	    3.8647633481e-01	    1.7066530859e-04
    6.4000000000e+01	    2.6711970261e-01	    1.9559768168e-04
    1.2800000000e+02	    1.7551319484e-01	    2.1432699352e-04
    2.5600000000e+02	    1.0917803257e-01	    2.2781806056e-04
    5.1200000000e+02	    6.3589039063e-02	    2.3699625073e-04
    1.0240000000e+03	    3.4297517279e-02	    2.4314455947e-04
    2.0480000000e+03	    1.7040229402e-02	    2.4700033674e-04
    4.0960000000e+03	    7.4618749780e-03	    2.4959288528e-04
    8.1920000000e+03	    3.1506958715e-03	    2.5128986951e-04
    1.6384000000e+04	    7.7746054252e-04	    2.5254093102e-04
    3.2768000000e+04	    5.3567232542e-04	    2.5333149744e-04
    6.5536000000e+04	    2.4644810183e-04	    2.5412517641e-04
