0.001953125  3.1388087e-07
0.00390625  1.2528993e-06
0.0078125  4.9907074e-06
0.015625  1.979734e-05
0.03125  7.789098899999999e-05
0.0625  0.00030156919
0.125  0.0011321062
0.25  0.0040143736
0.5  0.012898378
1  0.035576362
2  0.080227145
4  0.14554338
8  0.21820187
16  0.28444148
32  0.33836094
64  0.38004129
128  0.41156962
256  0.43514057
512  0.45259519
1024  0.46540599
