0.00390625,2.650502131282248e-07,1.812918180188163e-05
0.015625,-6.659985783497552e-07,0.0001746560328000317
0.0625,-1.010483484920553e-05,0.003457264203642631
0.25,0.0003916370244356873,0.001790992807984175
1,0.004210377215870312,0.04434051581152506
4,0.01212279035082642,0.1431129878766061
16,0.01906743521343457,0.9747972521510687
64,0.04484710146550002,0.5484349250515611
256,0.04585435308329563,0.2914737646103101
1024,0.04966038202563641,0.2749158821097752
