    1.0000000000e+01	    4.6858573294e-01	    4.7973189551e-05
    1.4000000000e+01	    4.0332278310e-01	    5.1712149977e-05
    2.0000000000e+01	    3.3939629125e-01	    5.5266290821e-05
    2.8000000000e+01	    2.8427117085e-01	    5.8262954018e-05
    4.0000000000e+01	    2.3211979302e-01	    6.1040656356e-05
    5.6000000000e+01	    1.8874667450e-01	    6.3309802223e-05
    8.0000000000e+01	    1.4871045145e-01	    6.5383992588e-05
    1.1200000000e+02	    1.1632356449e-01	    6.7036182859e-05
    1.6000000000e+02	    8.7705311177e-02	    6.8473679148e-05
    2.2600000000e+02	    6.4930116786e-02	    6.9609887580e-05
    3.2000000000e+02	    4.6490883624e-02	    7.0530399897e-05
    4.5200000000e+02	    3.2400129660e-02	    7.1254300381e-05
    6.4000000000e+02	    2.1780608742e-02	    7.1832926994e-05
    9.0400000000e+02	    1.4348031187e-02	    7.2265988054e-05
    1.2800000000e+03	    9.1174304166e-03	    7.2627866417e-05
    1.8100000000e+03	    5.3922143498e-03	    7.2948640659e-05
    2.5600000000e+03	    3.5815229494e-03	    7.3140937695e-05
    3.6200000000e+03	    2.1914353368e-03	    7.3358025545e-05
    5.1200000000e+03	    1.3050313015e-03	    7.3547353684e-05
    7.2400000000e+03	    7.9469343492e-04	    7.3688725278e-05
    1.0240000000e+04	    4.6593201556e-04	    7.3797355666e-05
    1.4480000000e+04	    2.6063730961e-04	    7.3909102874e-05
    2.0480000000e+04	    9.2237672766e-07	    7.4036790457e-05
    2.8962000000e+04	    7.1747732600e-05	    7.4083378184e-05
    4.0960000000e+04	    3.9662199289e-05	    7.4161638315e-05
    5.7926000000e+04	    2.4838287594e-05	    7.4209505272e-05
    8.1920000000e+04	    2.2729997931e-05	    7.4263028760e-05
