    1.0000000000e+01	    3.6484074616e-01	    1.8154560849e-04
    1.4000000000e+01	    2.9187916443e-01	    1.9446030194e-04
    2.0000000000e+01	    2.2307632084e-01	    2.0641725648e-04
    2.8000000000e+01	    1.6735938676e-01	    2.1585384129e-04
    4.0000000000e+01	    1.1947860592e-01	    2.2354087291e-04
    5.6000000000e+01	    8.3386341364e-02	    2.2990435820e-04
    8.0000000000e+01	    5.5346067322e-02	    2.3496211680e-04
    1.1200000000e+02	    3.6293276127e-02	    2.3871192328e-04
    1.6000000000e+02	    2.2751372138e-02	    2.4199921100e-04
    2.2600000000e+02	    1.4508296551e-02	    2.4435899562e-04
    3.2000000000e+02	    8.9540209439e-03	    2.4653485986e-04
    4.5200000000e+02	    5.3354923999e-03	    2.4872815950e-04
    6.4000000000e+02	    3.4312059302e-03	    2.5002532057e-04
    9.0400000000e+02	    1.7229677858e-03	    2.5172610584e-04
    1.2800000000e+03	    1.1051233696e-03	    2.5273848050e-04
    1.8100000000e+03	    3.8953497401e-04	    2.5398913113e-04
