    1.0000000000e+01	    5.1574968169e-01	    4.3714054264e-05
    1.4000000000e+01	    4.5613065888e-01	    4.7132112685e-05
    2.0000000000e+01	    3.9761483205e-01	    5.0388606548e-05
    2.8000000000e+01	    3.4699103306e-01	    5.3144216511e-05
    4.0000000000e+01	    2.9884109402e-01	    5.5713446259e-05
    5.6000000000e+01	    2.5845059483e-01	    5.7831351322e-05
    8.0000000000e+01	    2.2065563559e-01	    5.9794693110e-05
    1.1200000000e+02	    1.8942215621e-01	    6.1392799425e-05
    1.6000000000e+02	    1.6087817678e-01	    6.2830815437e-05
    2.2600000000e+02	    1.3699241726e-01	    6.4022039083e-05
    3.2000000000e+02	    1.1621945768e-01	    6.5047199516e-05
    4.5200000000e+02	    9.8614258028e-02	    6.5919933109e-05
    6.4000000000e+02	    8.3417878332e-02	    6.6674030063e-05
    9.0400000000e+02	    7.0683838586e-02	    6.7293161642e-05
    1.2800000000e+03	    5.9673718807e-02	    6.7833825730e-05
    1.8100000000e+03	    5.0105518998e-02	    6.8310888193e-05
    2.5600000000e+03	    4.2592019148e-02	    6.8649501716e-05
    3.6200000000e+03	    3.5924939282e-02	    6.8982111971e-05
    5.1200000000e+03	    3.0235859395e-02	    6.9266394402e-05
    7.2400000000e+03	    2.5490279490e-02	    6.9492450449e-05
    1.0240000000e+04	    2.1437339571e-02	    6.9672912777e-05
    1.4480000000e+04	    1.8030659639e-02	    6.9839799447e-05
    2.0480000000e+04	    1.5053099699e-02	    7.0004932951e-05
    2.8962000000e+04	    1.2767159745e-02	    7.0093574122e-05
    4.0960000000e+04	    1.0772519785e-02	    7.0203604306e-05
    5.7926000000e+04	    9.0664798187e-03	    7.0279842392e-05
    8.1920000000e+04	    7.5943198481e-03	    7.0358903759e-05
