    1.0000000000e+01	    6.7640319739e-01	    3.2832953685e-05
    1.4000000000e+01	    6.0657406104e-01	    3.7811517492e-05
    2.0000000000e+01	    5.3444784732e-01	    4.2819619439e-05
    2.8000000000e+01	    4.6983877969e-01	    4.7236696338e-05
    4.0000000000e+01	    4.0644387389e-01	    5.1504250763e-05
    5.6000000000e+01	    3.5204127021e-01	    5.5141905932e-05
    8.0000000000e+01	    3.0028132773e-01	    5.8553694224e-05
    1.1200000000e+02	    2.5717961890e-01	    6.1372462771e-05
    1.6000000000e+02	    2.1681084672e-01	    6.3996094336e-05
    2.2600000000e+02	    1.8310759747e-01	    6.6180597751e-05
    3.2000000000e+02	    1.5365408915e-01	    6.8054406093e-05
    4.5200000000e+02	    1.2857855067e-01	    6.9684170690e-05
    6.4000000000e+02	    1.0692050698e-01	    7.1068814028e-05
    9.0400000000e+02	    8.8564989239e-02	    7.2241875327e-05
    1.2800000000e+03	    7.2944604489e-02	    7.3242339792e-05
    1.8100000000e+03	    5.9863283788e-02	    7.4065936315e-05
    2.5600000000e+03	    4.8844751209e-02	    7.4752390081e-05
    3.6200000000e+03	    3.9636058934e-02	    7.5349403765e-05
    5.1200000000e+03	    3.1951108879e-02	    7.5849486704e-05
    7.2400000000e+03	    2.5534120573e-02	    7.6234717126e-05
    1.0240000000e+04	    2.0381522407e-02	    7.6556095159e-05
    1.4480000000e+04	    1.5898580138e-02	    7.6849048913e-05
    2.0480000000e+04	    1.2401524723e-02	    7.7067147960e-05
    2.8962000000e+04	    9.5209000418e-03	    7.7269292022e-05
    4.0960000000e+04	    7.1720138353e-03	    7.7406655475e-05
    5.7926000000e+04	    5.4315940877e-03	    7.7532692058e-05
    8.1920000000e+04	    4.0190027587e-03	    7.7627993552e-05
