    1.0000000000e+01	    2.8266930879e-01	    7.3517558203e-05
    1.4000000000e+01	    2.1896922811e-01	    7.8028451094e-05
    2.0000000000e+01	    1.6402299644e-01	    8.2010605034e-05
    2.8000000000e+01	    1.2322758933e-01	    8.5059290760e-05
    4.0000000000e+01	    8.9859483043e-02	    8.7806688434e-05
    5.6000000000e+01	    6.6182805020e-02	    8.9926128761e-05
    8.0000000000e+01	    4.7348811295e-02	    9.1824053194e-05
    1.1200000000e+02	    3.4518882036e-02	    9.3317722988e-05
    1.6000000000e+02	    2.4727132610e-02	    9.4621264110e-05
    2.2600000000e+02	    1.7568224562e-02	    9.5728182653e-05
    3.2000000000e+02	    1.2533131793e-02	    9.6622212796e-05
    4.5200000000e+02	    8.9489506676e-03	    9.7390951325e-05
    6.4000000000e+02	    6.2273323548e-03	    9.8055419162e-05
    9.0400000000e+02	    4.4717400672e-03	    9.8602757126e-05
    1.2800000000e+03	    3.2631870709e-03	    9.9023911895e-05
    1.8100000000e+03	    2.1690383532e-03	    9.9424666744e-05
    2.5600000000e+03	    1.4330552619e-03	    9.9765743289e-05
    3.6200000000e+03	    1.1251203517e-03	    1.0000844866e-04
    5.1200000000e+03	    8.2595232164e-04	    1.0024307657e-04
    7.2400000000e+03	    6.7454479553e-04	    1.0041992023e-04
    1.0240000000e+04	    5.3392403870e-04	    1.0057151129e-04
    1.4480000000e+04	    4.6418175412e-04	    1.0068298560e-04
    2.0480000000e+04	    2.2323983491e-04	    1.0082693833e-04
    2.8962000000e+04	    1.6376532030e-04	    1.0092526515e-04
    4.0960000000e+04	    6.6782585862e-05	    1.0100485101e-04
    5.7926000000e+04	    8.3011834306e-05	    1.0107522829e-04
    8.1920000000e+04	    2.7464881982e-05	    1.0111962994e-04
