    2.0000000000e+01	    2.2326763006e-01	    2.0621442772e-04
    4.0000000000e+01	    1.1895666427e-01	    2.2382310565e-04
    8.0000000000e+01	    5.5148658106e-02	    2.3488767608e-04
    1.6000000000e+02	    2.2789076818e-02	    2.4185131420e-04
    3.2000000000e+02	    8.6865658786e-03	    2.4671280834e-04
    6.4000000000e+02	    2.9241540343e-03	    2.5036579143e-04
    1.2800000000e+03	    1.3540062783e-03	    2.5280983120e-04
    2.5600000000e+03	    5.4739830503e-04	    2.5474187184e-04
    5.1200000000e+03	    2.6353249783e-04	    2.5611850093e-04
    1.0240000000e+04	    2.7137763294e-04	    2.5704192937e-04
    2.0480000000e+04	    4.8111491858e-05	    2.5776625948e-04
    4.0960000000e+04	    1.2424132340e-04	    2.5811580028e-04
    8.1920000000e+04	    9.7183612505e-05	    2.5849749812e-04
