0.01 0.1856463237676365 0.1965321832179277
0.01623776739188722 0.207678483388827 0.2733865560640584
0.02636650898730358 0.2348919318497045 0.02922314778034352
0.04281332398719394 0.268219244163994 0.2682155560497418
0.06951927961775606 0.3085922936377153 0.2588097369809945
0.1128837891684689 0.3568275175455394 0.3334684123107958
0.1832980710832436 0.4134478840166816 0.4805458892397734
0.2976351441631317 0.478434281244653 0.1023779158928667
0.4832930238571752 0.5509195861473637 0.1062088227382596
0.7847599703514611 0.6288790675706877 0.2770743391812717
1.274274985703133 0.7089320131590686 0.3569194334523736
2.06913808111479 0.7864342228238803 0.7607764895215197
3.359818286283781 0.8560574801049684 0.9170846896164162
5.455594781168514 0.9129334042491024 0.5153266877734175
8.858667904100823 0.9541193563251528 0.07531122585080596
14.38449888287663 0.9797185926435047 0.735738148725105
23.35721469090121 0.9928331622035663 0.05640446640668049
37.92690190732246 0.9980960843143076 0.7165036710421411
61.5848211066026 0.9996483802490252 0.3421588780688013
100 0.9999591400632137 0.6165786173469066
