    3.8146973000e-06	    8.3343565000e-14
    1.5258789000e-05	    1.3419328000e-12
    6.1035156000e-05	    2.1484825000e-11
    2.4414062000e-04	    3.4373596000e-10
    9.7656250000e-04	    5.4969309000e-09
    3.9062500000e-03	    8.7767216000e-08
    1.5625000000e-02	    1.3926336000e-06
    6.2500000000e-02	    2.1565718000e-05
    2.5000000000e-01	    3.0544583000e-04
    1.0000000000e+00	    3.3089083000e-03
    4.0000000000e+00	    2.1113883000e-02
    1.6000000000e+01	    7.3028769000e-02
    6.4000000000e+01	    1.5747322000e-01
    2.5600000000e+02	    2.5072464000e-01
    1.0240000000e+03	    3.3178459000e-01
    4.0960000000e+03	    3.9248616000e-01
    1.6384000000e+04	    4.3379944000e-01
    6.5536000000e+04	    4.6017889000e-01
    2.6214400000e+05	    4.7629385000e-01
    1.0485760000e+06	    4.8583046000e-01
