    1.0000000000e+01	    1.8477315814e-01	    7.9062177044e-05
    1.4000000000e+01	    1.2149835738e-01	    8.2147013868e-05
    2.0000000000e+01	    7.5808580645e-02	    8.5306212054e-05
    2.8000000000e+01	    4.7510825114e-02	    8.8279516113e-05
    4.0000000000e+01	    2.8578067269e-02	    9.1286849634e-05
    5.6000000000e+01	    1.7567753901e-02	    9.3916506853e-05
    8.0000000000e+01	    1.0287335178e-02	    9.6441583164e-05
    1.1200000000e+02	    6.2870058141e-03	    9.8515908277e-05
    1.6000000000e+02	    3.4748328681e-03	    1.0039819145e-04
    2.2600000000e+02	    2.3195933250e-03	    1.0188567226e-04
    3.2000000000e+02	    1.3596840449e-03	    1.0328544464e-04
    4.5200000000e+02	    7.1106709155e-04	    1.0440375960e-04
    6.4000000000e+02	    5.1012355270e-04	    1.0530291173e-04
    9.0400000000e+02	    3.6331780979e-04	    1.0607881065e-04
    1.2800000000e+03	    2.0264512420e-04	    1.0679695474e-04
    1.8100000000e+03	    2.0411200813e-04	    1.0733232809e-04
    2.5600000000e+03	    4.3595790161e-05	    1.0788505016e-04
    3.6200000000e+03	    6.2313229005e-05	    1.0826941855e-04
    5.1200000000e+03	    7.5006664543e-05	    1.0864313032e-04
    7.2400000000e+03	    1.7054970399e-05	    1.0895010673e-04
    1.0240000000e+04	    1.0618283750e-04	    1.0914169718e-04
    1.4480000000e+04	    4.1796412550e-05	    1.0936713772e-04
    2.0480000000e+04	    2.5105229363e-04	    1.0941486679e-04
    2.8962000000e+04	    1.3880633592e-04	    1.0963114745e-04
    4.0960000000e+04	    5.8558006164e-05	    1.0979189986e-04
    5.7926000000e+04	    1.1406489377e-04	    1.0987016391e-04
    8.1920000000e+04	    1.1825040256e-04	    1.0994461804e-04
