    1.0000000000e+01	    6.8367434000e-01	    3.2100649882e-05
    1.4000000000e+01	    6.1528038000e-01	    3.6981984053e-05
    2.0000000000e+01	    5.4457262000e-01	    4.1897322828e-05
    2.8000000000e+01	    4.8116658000e-01	    4.6237642520e-05
    4.0000000000e+01	    4.1887266000e-01	    5.0436815214e-05
    5.6000000000e+01	    3.6533376000e-01	    5.4021955172e-05
    8.0000000000e+01	    3.1430422000e-01	    5.7390937642e-05
    1.1200000000e+02	    2.7171820000e-01	    6.0180766666e-05
    1.6000000000e+02	    2.3173266000e-01	    6.2784215473e-05
    2.2600000000e+02	    1.9824252000e-01	    6.4959324283e-05
    3.2000000000e+02	    1.6887020000e-01	    6.6832189552e-05
    4.5200000000e+02	    1.4375470000e-01	    6.8467536146e-05
    6.4000000000e+02	    1.2194908000e-01	    6.9865149029e-05
    9.0400000000e+02	    1.0335612000e-01	    7.1056157665e-05
    1.2800000000e+03	    8.7413320000e-02	    7.2079628829e-05
    1.8100000000e+03	    7.3940620000e-02	    7.2929883073e-05
    2.5600000000e+03	    6.2473800000e-02	    7.3646214858e-05
    3.6200000000e+03	    5.2763180000e-02	    7.4276336629e-05
    5.1200000000e+03	    4.4532360000e-02	    7.4811090430e-05
    7.2400000000e+03	    3.7535840000e-02	    7.5232912972e-05
    1.0240000000e+04	    3.1768000000e-02	    7.5592286854e-05
    1.4480000000e+04	    2.6649720000e-02	    7.5924433526e-05
    2.0480000000e+04	    2.2499020000e-02	    7.6180299736e-05
    2.8962000000e+04	    1.8943560000e-02	    7.6421081882e-05
    4.0960000000e+04	    1.5918800000e-02	    7.6595936863e-05
    5.7926000000e+04	    1.3493420000e-02	    7.6758724592e-05
    8.1920000000e+04	    1.1390880000e-02	    7.6891369491e-05
