   -1.8956728000e+01	    2.2204460493e-16
   -1.8923675000e+01	    2.2204460493e-16
   -1.8890623000e+01	    2.2204460493e-16
   -1.8857571000e+01	    2.2204460493e-16
   -1.8824519000e+01	    2.2204460493e-16
   -1.8791467000e+01	    2.2204460493e-16
   -1.8758414000e+01	    2.2204460493e-16
   -1.8725362000e+01	    2.2204460493e-16
   -1.8692310000e+01	    2.2204460493e-16
   -1.8659258000e+01	    2.2204460493e-16
   -1.8626206000e+01	    2.2204460493e-16
   -1.8593153000e+01	    2.2204460493e-16
   -1.8560101000e+01	    2.2204460493e-16
   -1.8527049000e+01	    2.2204460493e-16
   -1.8493997000e+01	    2.2204460493e-16
   -1.8460944000e+01	    2.2204460493e-16
   -1.8427892000e+01	    2.2204460493e-16
   -1.8394840000e+01	    2.2204460493e-16
   -1.8361788000e+01	    2.2204460493e-16
   -1.8328736000e+01	    2.2204460493e-16
   -1.8295683000e+01	    2.2204460493e-16
   -1.8262631000e+01	    2.2204460493e-16
   -1.8229579000e+01	    2.2204460493e-16
   -1.8196527000e+01	    2.2204460493e-16
   -1.8163475000e+01	    2.2204460493e-16
   -1.8130422000e+01	    2.2204460493e-16
   -1.8097370000e+01	    2.2204460493e-16
   -1.8064318000e+01	    2.2204460493e-16
   -1.8031266000e+01	    2.2204460493e-16
   -1.7998214000e+01	    2.2204460493e-16
   -1.7965161000e+01	    2.2204460493e-16
   -1.7932109000e+01	    2.2204460493e-16
   -1.7899057000e+01	    2.2204460493e-16
   -1.7866005000e+01	    2.2204460493e-16
   -1.7832952000e+01	    2.2204460493e-16
   -1.7799900000e+01	    2.2204460493e-16
   -1.7766848000e+01	    2.2204460493e-16
   -1.7733796000e+01	    2.2204460493e-16
   -1.7700744000e+01	    2.2204460493e-16
   -1.7667691000e+01	    2.2204460493e-16
   -1.7634639000e+01	    2.2204460493e-16
   -1.7601587000e+01	    2.2204460493e-16
   -1.7568535000e+01	    2.2204460493e-16
   -1.7535483000e+01	    2.2204460493e-16
   -1.7502430000e+01	    2.2204460493e-16
   -1.7469378000e+01	    2.2204460493e-16
   -1.7436326000e+01	    2.2204460493e-16
   -1.7403274000e+01	    2.2204460493e-16
   -1.7370221000e+01	    2.2204460493e-16
   -1.7337169000e+01	    2.2204460493e-16
