    1.6487212707e+00	    1.4018538679e+00
    2.7182818285e+00	    1.0796168977e+00
    4.4816890703e+00	    8.3145088979e-01
    7.3890560989e+00	    6.4032953133e-01
    1.2182493961e+01	    4.9314026087e-01
    2.0085536923e+01	    3.7978463431e-01
    3.3115451959e+01	    2.9248548517e-01
    5.4598150033e+01	    2.2525334441e-01
    9.0017131301e+01	    1.7347551158e-01
    1.4841315910e+02	    1.3359958404e-01
    2.4469193226e+02	    1.0288973177e-01
    4.0342879349e+02	    7.9238995994e-02
    6.6514163304e+02	    6.1024733741e-02
    1.0966331584e+03	    4.6997290683e-02
    1.8080424145e+03	    3.6194264131e-02
    2.9809579870e+03	    2.7874473973e-02
    4.9147688403e+03	    2.1467111377e-02
    8.1030839276e+03	    1.6532576410e-02
    1.3359726830e+04	    1.2732317729e-02
    2.2026465795e+04	    9.8056050502e-03
    3.6315502674e+04	    7.5516408285e-03
    5.9874141715e+04	    5.8157838206e-03
    9.8715771011e+04	    4.4789393744e-03
    1.6275479142e+05	    3.4493885155e-03
