    3.8146973000e-06	    7.9779898601e-03	    4.3688006453e-04
    1.5258789000e-05	    1.8879222479e-03	    4.3420789180e-04
    6.1035156000e-05	    1.1922026641e-03	    4.3390359725e-04
    2.4414062000e-04	    1.1243902222e-03	    4.3386633648e-04
    9.7656250000e-04	    1.1180589632e-03	    4.3383211829e-04
    3.9062500000e-03	    1.1168282064e-03	    4.3370600766e-04
    1.5625000000e-02	    1.1138095433e-03	    4.3320661221e-04
    6.2500000000e-02	    1.1023384082e-03	    4.3127418755e-04
    2.5000000000e-01	    1.0612421624e-03	    4.2443118847e-04
    1.0000000000e+00	    9.4469490069e-04	    4.0562418567e-04
    4.0000000000e+00	    7.3053539808e-04	    3.7274993540e-04
    1.6000000000e+01	    4.9782675811e-04	    3.3604273138e-04
    6.4000000000e+01	    3.5276321557e-04	    3.0510562444e-04
    2.5600000000e+02	    2.8640838044e-04	    2.8267062494e-04
    1.0240000000e+03	    2.3161249973e-04	    2.6768925496e-04
    4.0960000000e+03	    1.5872045349e-04	    2.5816028800e-04
    1.6384000000e+04	    2.9410267670e-05	    2.5231070736e-04
    6.5536000000e+04	   -3.3664209748e-04	    2.4882840320e-04
    2.6214400000e+05	   -1.3526747487e-03	    2.4679839430e-04
    1.0485760000e+06	   -3.1813226035e-03	    2.4556911914e-04
