    1.0000000000e+01	    6.6516087086e-01	    1.0741260829e-04
    1.4000000000e+01	    5.9322539482e-01	    1.2357421724e-04
    2.0000000000e+01	    5.1910855268e-01	    1.3982977657e-04
    2.8000000000e+01	    4.5279063392e-01	    1.5407289267e-04
    4.0000000000e+01	    3.8793920188e-01	    1.6793675692e-04
    5.6000000000e+01	    3.3235431365e-01	    1.7962952050e-04
    8.0000000000e+01	    2.7992227451e-01	    1.9051836991e-04
    1.1200000000e+02	    2.3630720947e-01	    1.9943783999e-04
    1.6000000000e+02	    1.9587605292e-01	    2.0788697205e-04
    2.2600000000e+02	    1.6219019621e-01	    2.1452518543e-04
    3.2000000000e+02	    1.3315978292e-01	    2.2054411904e-04
    4.5200000000e+02	    1.0860172951e-01	    2.2539924527e-04
    6.4000000000e+02	    8.7321703958e-02	    2.2978114359e-04
    9.0400000000e+02	    7.0273541901e-02	    2.3316680979e-04
    1.2800000000e+03	    5.5588909701e-02	    2.3609828586e-04
    1.8100000000e+03	    4.3373606084e-02	    2.3868857922e-04
    2.5600000000e+03	    3.3737044817e-02	    2.4051055907e-04
    3.6200000000e+03	    2.5490284368e-02	    2.4222057965e-04
    5.1200000000e+03	    1.8978421958e-02	    2.4366877726e-04
    7.2400000000e+03	    1.4081305658e-02	    2.4459767125e-04
    1.0240000000e+04	    1.0506652047e-02	    2.4534651917e-04
    1.4480000000e+04	    6.7982633693e-03	    2.4643853914e-04
    2.0480000000e+04	    4.9908720256e-03	    2.4662110933e-04
    2.8962000000e+04	    3.1741756988e-03	    2.4725754877e-04
    4.0960000000e+04	    2.4130922608e-03	    2.4746542423e-04
    5.7926000000e+04	    1.6617844027e-03	    2.4766245458e-04
    8.1920000000e+04	    6.0253508380e-04	    2.4802588368e-04
    1.1585200000e+05	    1.0404682267e-03	    2.4805895381e-04
