    2.0000000000e+01	    9.9525292411e-02	    3.4671960482e-04
    4.0000000000e+01	    5.0825482120e-02	    3.6801806508e-04
    8.0000000000e+01	    2.6266867135e-02	    3.8251800500e-04
    1.6000000000e+02	    1.3370040267e-02	    3.9318915523e-04
    3.2000000000e+02	    6.4157478806e-03	    4.0064766812e-04
    6.4000000000e+02	    2.7182615334e-03	    4.0646661925e-04
    1.2800000000e+03	    1.8346755264e-03	    4.0945740104e-04
    2.5600000000e+03	    6.5977530338e-04	    4.1287970726e-04
    5.1200000000e+03	    3.4641912412e-04	    4.1496703349e-04
    1.0240000000e+04	    6.2660638755e-04	    4.1583946605e-04
    2.0480000000e+04	    7.3702814568e-04	    4.1638041080e-04
    4.0960000000e+04	    4.7029919634e-04	    4.1777013009e-04
    8.1920000000e+04	    7.5928205087e-05	    4.1797853791e-04
