    1.0000000000e+01	    3.6506257136e-01	    5.7372853238e-05
    1.4000000000e+01	    2.9178397412e-01	    6.1501789369e-05
    2.0000000000e+01	    2.2304387560e-01	    6.5251952935e-05
    2.8000000000e+01	    1.6734729885e-01	    6.8225980187e-05
    4.0000000000e+01	    1.1912549478e-01	    7.0773159554e-05
    5.6000000000e+01	    8.3521389761e-02	    7.2682416305e-05
    8.0000000000e+01	    5.5260971622e-02	    7.4288946124e-05
    1.1200000000e+02	    3.6224431064e-02	    7.5490122846e-05
    1.6000000000e+02	    2.2734320977e-02	    7.6499061575e-05
    2.2600000000e+02	    1.4182723443e-02	    7.7315000335e-05
    3.2000000000e+02	    8.5847392269e-03	    7.8027214269e-05
    4.5200000000e+02	    5.2628048215e-03	    7.8621534688e-05
    6.4000000000e+02	    3.1839240693e-03	    7.9152649136e-05
    9.0400000000e+02	    1.9589622583e-03	    7.9582436069e-05
    1.2800000000e+03	    1.1369842244e-03	    7.9976420292e-05
    1.8100000000e+03	    3.4734735969e-04	    8.0333444920e-05
    2.5600000000e+03	    4.9112146847e-04	    8.0550529382e-05
    3.6200000000e+03	    2.8506659319e-04	    8.0793693141e-05
    5.1200000000e+03	    1.5273997748e-04	    8.1003114815e-05
    7.2400000000e+03	    1.0398806643e-04	    8.1157226202e-05
    1.0240000000e+04	    7.2047159189e-05	    8.1272122446e-05
