    1.6000000000e+01	    2.1651346203e-02	    3.1423578013e-04
    3.2000000000e+01	    7.3638104260e-03	    3.3399748561e-04
    6.4000000000e+01	    2.8778367692e-03	    3.5285425276e-04
    1.2800000000e+02	    1.1282395507e-03	    3.6762920173e-04
    2.5600000000e+02	    1.3259874128e-04	    3.7842846549e-04
    5.1200000000e+02	    1.5153266094e-04	    3.8664813083e-04
    1.0240000000e+03	    5.3284481342e-04	    3.9203711077e-04
    2.0480000000e+03	    1.1109497301e-04	    3.9588963533e-04
    4.0960000000e+03	    1.5208439377e-05	    3.9942455949e-04
    8.1920000000e+03	    5.7719351864e-05	    4.0081649883e-04
    1.6384000000e+04	    4.6141112740e-04	    4.0283470011e-04
    3.2768000000e+04	    3.5694180012e-05	    4.0400855160e-04
    6.5536000000e+04	    3.2982063098e-04	    4.0483674959e-04
