    1.6487212707e+00	    1.3690056364e+00
    2.7182818285e+00	    1.0773192984e+00
    4.4816890703e+00	    8.4778092930e-01
    7.3890560989e+00	    6.6714901067e-01
    1.2182493961e+01	    5.2500331991e-01
    2.0085536923e+01	    4.1314381272e-01
    3.3115451959e+01	    3.2511758214e-01
    5.4598150033e+01	    2.5584660586e-01
    9.0017131301e+01	    2.0133480724e-01
    1.4841315910e+02	    1.5843753123e-01
    2.4469193226e+02	    1.2468013677e-01
    4.0342879349e+02	    9.8115240650e-02
    6.6514163304e+02	    7.7210377669e-02
    1.0966331584e+03	    6.0759596371e-02
    1.8080424145e+03	    4.7813890601e-02
    2.9809579870e+03	    3.7626453614e-02
    4.9147688403e+03	    2.9609596579e-02
    8.1030839276e+03	    2.3300846222e-02
    1.3359726830e+04	    1.8336265853e-02
    2.2026465795e+04	    1.4429460726e-02
    3.6315502674e+04	    1.1355056613e-02
    5.9874141715e+04	    8.9356985086e-03
    9.8715771011e+04	    7.0318194402e-03
    1.6275479142e+05	    5.5335891863e-03
