    2.0000000000e+01	    2.7150297899e-01	    1.9951418601e-04
    4.0000000000e+01	    1.7011070766e-01	    2.1820983143e-04
    8.0000000000e+01	    1.0035512845e-01	    2.3120239984e-04
    1.6000000000e+02	    5.6217037424e-02	    2.3994703573e-04
    3.2000000000e+02	    3.0183677028e-02	    2.4586600605e-04
    6.4000000000e+02	    1.5532406892e-02	    2.5000493923e-04
    1.2800000000e+03	    8.3371371565e-03	    2.5265739542e-04
    2.5600000000e+03	    4.2712758063e-03	    2.5467431562e-04
    5.1200000000e+03	    2.2100065819e-03	    2.5608888154e-04
    1.0240000000e+04	    1.2758751368e-03	    2.5702743188e-04
    2.0480000000e+04	    5.6100721288e-04	    2.5775936697e-04
    4.0960000000e+04	    3.8457172527e-04	    2.5811255816e-04
    8.1920000000e+04	    2.2814933743e-04	    2.5849596112e-04
